val_min,val_max,val_avg,val_sum,time_first,time_last,counter_trx,type_trx
25850,25851,25000000000000000000,25000000000000000000,25000000000000000000,25000000000000000000,2021-10-07 04:38:21+00:00,2021-10-07 04:38:21+00:00,1,"<Function transfer(address,uint256)>"
25852,25853,29224365550000000000,29224365550000000000,29224365550000000000,29224365550000000000,2021-09-11 05:22:33+00:00,2021-09-11 05:22:33+00:00,1,"<Function transfer(address,uint256)>"
25854,25855,14795982207006647553,14795982207006647553,14795982207006647553,14795982207006647553,2021-08-26 13:08:18+00:00,2021-08-26 13:08:18+00:00,1,"<Function transfer(address,uint256)>"
114,25856,14290000000000000000,14290000000000000000,14290000000000000000,14290000000000000000,2021-09-16 17:51:37+00:00,2021-09-16 17:51:37+00:00,1,"<Function transfer(address,uint256)>"
25857,879,250000000000000000000,250000000000000000000,250000000000000000000,250000000000000000000,2021-08-21 16:13:44+00:00,2021-08-21 16:13:44+00:00,1,"<Function transfer(address,uint256)>"
4918,25858,4735145310000000000,4735145310000000000,4735145310000000000,4735145310000000000,2021-09-25 13:20:26+00:00,2021-09-25 13:20:26+00:00,1,"<Function transfer(address,uint256)>"
25859,25860,10000000000000000000,10000000000000000000,10000000000000000000,10000000000000000000,2021-09-06 12:43:03+00:00,2021-09-06 12:43:03+00:00,1,"<Function transfer(address,uint256)>"
25861,879,13786398030000000000,13786398030000000000,13786398030000000000,13786398030000000000,2021-09-02 05:44:41+00:00,2021-09-02 05:44:41+00:00,1,"<Function transfer(address,uint256)>"
25862,25863,9900266880000000000,9900266880000000000,9900266880000000000,9900266880000000000,2020-11-10 19:28:31+00:00,2020-11-10 19:28:31+00:00,1,"<Function transfer(address,uint256)>"
25864,2017,1127931254740000000000,1127931254740000000000,1127931254740000000000,1127931254740000000000,2020-12-01 04:30:22+00:00,2020-12-01 04:30:22+00:00,1,"<Function transfer(address,uint256)>"
25865,2017,892952341890000000000,892952341890000000000,892952341890000000000,892952341890000000000,2020-10-30 15:04:11+00:00,2020-10-30 15:04:11+00:00,1,"<Function transfer(address,uint256)>"
25866,25867,22042592387461017176,22042592387461017176,22042592387461017176,22042592387461017176,2020-04-28 23:07:50+00:00,2020-04-28 23:07:50+00:00,1,"<Function transfer(address,uint256)>"
25868,25869,537167406760000000000,537167406760000000000,537167406760000000000,537167406760000000000,2020-12-22 22:49:31+00:00,2020-12-22 22:49:31+00:00,1,"<Function transfer(address,uint256)>"
25870,25871,3433566000000000000000,3433566000000000000000,3433566000000000000000,3433566000000000000000,2019-10-25 15:18:57+00:00,2019-10-25 15:18:57+00:00,1,"<Function transfer(address,uint256)>"
25872,307,14500000000000000000000,14500000000000000000000,14500000000000000000000,14500000000000000000000,2020-02-07 20:32:09+00:00,2020-02-07 20:32:09+00:00,1,"<Function transfer(address,uint256)>"
25873,25874,76043198620000000000,76043198620000000000,76043198620000000000,76043198620000000000,2019-07-08 23:32:10+00:00,2019-07-08 23:32:10+00:00,1,"<Function transfer(address,uint256)>"
25875,25876,7924436130000000000,7924436130000000000,7924436130000000000,7924436130000000000,2021-02-20 01:01:25+00:00,2021-02-20 01:01:25+00:00,1,"<Function transfer(address,uint256)>"
25877,25878,27300388770000000000,27300388770000000000,27300388770000000000,27300388770000000000,2021-02-20 07:55:37+00:00,2021-02-20 07:55:37+00:00,1,"<Function transfer(address,uint256)>"
25879,25880,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,2020-04-17 04:15:30+00:00,2020-04-17 04:15:30+00:00,1,"<Function transfer(address,uint256)>"
25881,291,9998590000000000000000,9998800000000000000000,9.998703333333333e+21,2.999611e+22,2020-03-14 23:34:55+00:00,2020-07-24 07:06:44+00:00,3,"<Function transfer(address,uint256)>"
25882,25883,9966091839664600526,9966091839664600526,9966091839664600526,9966091839664600526,2021-01-06 23:07:45+00:00,2021-01-06 23:07:45+00:00,1,"<Function transfer(address,uint256)>"
25884,25885,100000000000000000000,100000000000000000000,100000000000000000000,100000000000000000000,2021-10-04 04:29:32+00:00,2021-10-04 04:29:32+00:00,1,"<Function transfer(address,uint256)>"
25886,25887,230226567210000000000,230226567210000000000,230226567210000000000,230226567210000000000,2021-08-31 21:58:05+00:00,2021-08-31 21:58:05+00:00,1,"<Function transfer(address,uint256)>"
25888,25889,5950150000000000000,5950150000000000000,5950150000000000000,5950150000000000000,2021-09-13 18:27:49+00:00,2021-09-13 18:27:49+00:00,1,"<Function transfer(address,uint256)>"
25890,25891,1283000000000000000000,1427000000000000000000,1.355e+21,2.71e+21,2019-02-18 02:35:44+00:00,2019-02-26 06:52:12+00:00,2,"<Function transfer(address,uint256)>"
25892,25893,1295724320000000000000,1295724320000000000000,1295724320000000000000,1295724320000000000000,2018-10-19 19:21:17+00:00,2018-10-19 19:21:17+00:00,1,"<Function transfer(address,uint256)>"
25894,25895,172452326940000000000,172452326940000000000,172452326940000000000,172452326940000000000,2020-01-01 03:13:45+00:00,2020-01-01 03:13:45+00:00,1,"<Function transfer(address,uint256)>"
25896,25897,109912780900000000000,109912780900000000000,109912780900000000000,109912780900000000000,2020-05-25 04:32:45+00:00,2020-05-25 04:32:45+00:00,1,"<Function transfer(address,uint256)>"
25898,25899,92034513040000000000,92034513040000000000,92034513040000000000,92034513040000000000,2020-01-10 01:05:37+00:00,2020-01-10 01:05:37+00:00,1,"<Function transfer(address,uint256)>"
25900,25901,7733083680000000000000,7733083680000000000000,7733083680000000000000,7733083680000000000000,2019-07-07 02:07:32+00:00,2019-07-07 02:07:32+00:00,1,"<Function transfer(address,uint256)>"
25902,25903,46118293420000000000,46118293420000000000,46118293420000000000,46118293420000000000,2020-04-28 10:17:18+00:00,2020-04-28 10:17:18+00:00,1,"<Function transfer(address,uint256)>"
25904,25905,26786070730000000000,26786070730000000000,26786070730000000000,26786070730000000000,2020-05-01 08:13:20+00:00,2020-05-01 08:13:20+00:00,1,"<Function transfer(address,uint256)>"
25906,25907,384671541060000000000,384671541060000000000,384671541060000000000,384671541060000000000,2020-03-31 03:02:13+00:00,2020-03-31 03:02:13+00:00,1,"<Function transfer(address,uint256)>"
25908,25909,1000000000000000000,1000000000000000000,1000000000000000000,1000000000000000000,2020-08-15 22:28:19+00:00,2020-08-15 22:28:19+00:00,1,"<Function transfer(address,uint256)>"
