val_min,val_max,val_avg,val_sum,time_first,time_last,counter_trx,type_trx
74446,74447,80464690000000000000,80464690000000000000,80464690000000000000,80464690000000000000,2018-10-20 14:10:59+00:00,2018-10-20 14:10:59+00:00,1,"<Function transfer(address,uint256)>"
74448,74449,78387000000000000000,78387000000000000000,78387000000000000000,78387000000000000000,2018-10-13 00:17:41+00:00,2018-10-13 00:17:41+00:00,1,"<Function transfer(address,uint256)>"
74450,74451,25906000000000000000,25906000000000000000,25906000000000000000,25906000000000000000,2018-10-13 21:42:31+00:00,2018-10-13 21:42:31+00:00,1,"<Function transfer(address,uint256)>"
74452,74453,711000000000000000000,711000000000000000000,711000000000000000000,711000000000000000000,2018-11-16 10:22:05+00:00,2018-11-16 10:22:05+00:00,1,"<Function transfer(address,uint256)>"
74454,74455,3674000000000000000000,3674000000000000000000,3674000000000000000000,3674000000000000000000,2019-01-21 06:03:29+00:00,2019-01-21 06:03:29+00:00,1,"<Function transfer(address,uint256)>"
74448,74456,523391411200000000000,523391411200000000000,523391411200000000000,523391411200000000000,2018-10-19 21:45:16+00:00,2018-10-19 21:45:16+00:00,1,"<Function transfer(address,uint256)>"
74457,74458,1331614785789999960428,1331614785789999960428,1331614785789999960428,1331614785789999960428,2019-04-12 06:58:09+00:00,2019-04-12 06:58:09+00:00,1,"<Function transfer(address,uint256)>"
74459,74460,100000000000000000000,100000000000000000000,100000000000000000000,100000000000000000000,2019-04-14 15:12:03+00:00,2019-04-14 15:12:03+00:00,1,"<Function transfer(address,uint256)>"
74461,74462,16500000000000000000,16500000000000000000,16500000000000000000,16500000000000000000,2018-10-07 14:35:39+00:00,2018-10-07 14:35:39+00:00,1,"<Function transfer(address,uint256)>"
74463,74464,783400800000000000000,783400800000000000000,783400800000000000000,783400800000000000000,2018-12-14 03:04:02+00:00,2018-12-14 03:04:02+00:00,1,"<Function transfer(address,uint256)>"
74461,74465,78222000000000000000,78222000000000000000,78222000000000000000,78222000000000000000,2018-10-13 18:04:17+00:00,2018-10-13 18:04:17+00:00,1,"<Function transfer(address,uint256)>"
74446,74466,15642000000000000000,15642000000000000000,15642000000000000000,15642000000000000000,2018-10-13 00:21:13+00:00,2018-10-13 00:21:13+00:00,1,"<Function transfer(address,uint256)>"
74467,74468,377447968170000000000,377447968170000000000,377447968170000000000,377447968170000000000,2019-01-23 02:29:54+00:00,2019-01-23 02:29:54+00:00,1,"<Function transfer(address,uint256)>"
74469,74470,285516000000000000340,285516000000000000340,285516000000000000340,285516000000000000340,2019-03-25 09:01:15+00:00,2019-03-25 09:01:15+00:00,1,"<Function transfer(address,uint256)>"
74471,74472,3500000000000000000000,3500000000000000000000,3500000000000000000000,3500000000000000000000,2018-12-02 18:40:55+00:00,2018-12-02 18:40:55+00:00,1,"<Function transfer(address,uint256)>"
74450,74473,136112000000000000000,136112000000000000000,136112000000000000000,136112000000000000000,2018-10-20 06:45:10+00:00,2018-10-20 06:45:10+00:00,1,"<Function transfer(address,uint256)>"
74450,74474,79548000000000000000,79548000000000000000,79548000000000000000,79548000000000000000,2018-10-19 10:34:48+00:00,2018-10-19 10:34:48+00:00,1,"<Function transfer(address,uint256)>"
74475,74476,2863984210400000000000,2863984210400000000000,2.8639842104e+21,5.7279684208e+21,2018-12-06 12:02:49+00:00,2019-01-02 22:09:49+00:00,2,"<Function transfer(address,uint256)>"
74477,74478,95697240000000000000,95697240000000000000,95697240000000000000,95697240000000000000,2018-10-20 00:37:31+00:00,2018-10-20 00:37:31+00:00,1,"<Function transfer(address,uint256)>"
74461,74479,255120120000000000000,255120120000000000000,255120120000000000000,255120120000000000000,2018-10-19 18:39:50+00:00,2018-10-19 18:39:50+00:00,1,"<Function transfer(address,uint256)>"
74448,74480,85694400000000000000,85694400000000000000,85694400000000000000,85694400000000000000,2018-10-19 14:51:56+00:00,2018-10-19 14:51:56+00:00,1,"<Function transfer(address,uint256)>"
74446,74481,81721987200000000000,81721987200000000000,81721987200000000000,81721987200000000000,2018-10-19 09:16:45+00:00,2018-10-19 09:16:45+00:00,1,"<Function transfer(address,uint256)>"
74461,74482,406363944300000000000,406363944300000000000,406363944300000000000,406363944300000000000,2018-10-13 20:38:23+00:00,2018-10-13 20:38:23+00:00,1,"<Function transfer(address,uint256)>"
74446,74483,113010000000000000000,113010000000000000000,113010000000000000000,113010000000000000000,2018-10-13 23:38:57+00:00,2018-10-13 23:38:57+00:00,1,"<Function transfer(address,uint256)>"
74450,74484,163146000000000000000,163146000000000000000,163146000000000000000,163146000000000000000,2018-10-13 19:56:36+00:00,2018-10-13 19:56:36+00:00,1,"<Function transfer(address,uint256)>"
74485,74472,1313846160000000000000,1313846160000000000000,1313846160000000000000,1313846160000000000000,2019-01-18 15:37:55+00:00,2019-01-18 15:37:55+00:00,1,"<Function transfer(address,uint256)>"
74486,74487,237165000000000000000,237165000000000000000,237165000000000000000,237165000000000000000,2019-03-06 06:36:23+00:00,2019-03-06 06:36:23+00:00,1,"<Function transfer(address,uint256)>"
74477,74488,54568152400000000000,54568152400000000000,54568152400000000000,54568152400000000000,2018-10-20 11:47:35+00:00,2018-10-20 11:47:35+00:00,1,"<Function transfer(address,uint256)>"
74489,74490,549000000000000000000,549000000000000000000,549000000000000000000,549000000000000000000,2019-04-14 10:21:40+00:00,2019-04-14 10:21:40+00:00,1,"<Function transfer(address,uint256)>"
74491,74472,262725084000000000000,560897767600000000000,4.118114258e+20,8.236228516e+20,2018-10-16 05:51:32+00:00,2019-01-23 15:32:00+00:00,2,"<Function transfer(address,uint256)>"
74492,74493,1449387318400000000000,1449387318400000000000,1449387318400000000000,1449387318400000000000,2018-10-22 05:51:43+00:00,2018-10-22 05:51:43+00:00,1,"<Function transfer(address,uint256)>"
74448,74494,80994000000000000000,80994000000000000000,80994000000000000000,80994000000000000000,2018-10-20 11:46:14+00:00,2018-10-20 11:46:14+00:00,1,"<Function transfer(address,uint256)>"
74495,74496,1062701976000000000000,1062701976000000000000,1062701976000000000000,1062701976000000000000,2019-01-09 07:41:56+00:00,2019-01-09 07:41:56+00:00,1,"<Function transfer(address,uint256)>"
74477,74497,66744000000000000000,66744000000000000000,66744000000000000000,66744000000000000000,2018-10-13 20:03:52+00:00,2018-10-13 20:03:52+00:00,1,"<Function transfer(address,uint256)>"
74477,74498,31914000000000000000,31914000000000000000,31914000000000000000,31914000000000000000,2018-10-14 02:56:16+00:00,2018-10-14 02:56:16+00:00,1,"<Function transfer(address,uint256)>"
74461,74499,80862000000000000000,80862000000000000000,80862000000000000000,80862000000000000000,2018-10-19 06:17:19+00:00,2018-10-19 06:17:19+00:00,1,"<Function transfer(address,uint256)>"
