contratto 1
id_node,value
307,0.011434869463387752
30,0.007026245091961148
47,0.005924088999104498
67,0.005786319487497416
306,0.005734707948405943
327,0.005734707948405943
406,0.005734707948405943
409,0.005734707948405943
463,0.005734707948405943
464,0.005734707948405943
contratto 2
id_node,value
25526,0.019663169032713167
25527,0.009853677964707947
25528,0.009853677964707947
25529,0.009853677964707947
25530,0.009853677964707947
25531,0.009853677964707947
25532,0.009853677964707947
25533,0.009853677964707947
25534,0.009853677964707947
25535,0.009853677964707947
contratto 3
id_node,value
38941,0.0249629348061479
307,0.023887501658644856
30151,0.022415382732502008
14289,0.021845690195574297
27727,0.02165071676066735
937,0.021209037090982083
38896,0.02089642302972526
14476,0.020639613141857586
27151,0.02060455151137878
2017,0.020465488171594444
contratto 4
id_node,value
1040,0.24890061565523308
39243,0.12467057385916983
39249,0.12467057385916983
39257,0.12467057385916983
39260,0.12467057385916983
39261,0.12467057385916983
39264,0.12467057385916983
39266,0.12467057385916983
39267,0.12467057385916983
39268,0.12467057385916983
contratto 5
id_node,value
2862,0.05108871272437736
40382,0.05065162343974439
49013,0.04886730064482967
49015,0.04776892172391714
49018,0.04776892172391714
49021,0.04776892172391714
49043,0.04776892172391714
49164,0.04776892172391714
50469,0.045897446006070035
40602,0.04504928340578122
contratto 6
id_node,value
442,0.06715954283396249
1802,0.06679186768431855
62711,0.06657318864573626
2017,0.05467510330383448
57933,0.05431485420362223
9260,0.05430518361620949
58129,0.05406453315260847
63500,0.05394977691349442
51779,0.053039746766444774
63765,0.053039746766444774
contratto 7
id_node,value
442,0.12115516481310178
64253,0.10333502317317542
72466,0.09621981216225649
72565,0.09621981216225649
72566,0.09621981216225649
72649,0.09621981216225649
50469,0.09449425120047861
42590,0.09406093331092516
72133,0.09366211004509277
69024,0.09266474004461261
contratto 8
id_node,value
77068,0.6904067986027007
74497,0.375305677867493
74793,0.375305677867493
74806,0.375305677867493
74841,0.375305677867493
74849,0.375305677867493
74860,0.375305677867493
75131,0.375305677867493
75150,0.375305677867493
75177,0.375305677867493
contratto 9
id_node,value
307,0.11616393142018887
83766,0.05810489581894169
83767,0.05810489581894169
83776,0.05810489581894169
83777,0.05810489581894169
83787,0.05810489581894169
83795,0.05810489581894169
83796,0.05810489581894169
83797,0.05810489581894169
83807,0.05810489581894169
contratto 10
id_node,value
96347,0.08270183910244151
53,0.07937547051109142
94482,0.07926587301587301
14476,0.07747970432515665
2349,0.07424885288284724
4918,0.07274357741355898
94705,0.07227734358914734
102786,0.07147026294547798
101345,0.07089259579998242
27528,0.06901259398800562
