val_min,val_max,val_avg,val_sum,time_first,time_last,counter_trx,type_trx
2,3,845339200,845339200,845339200,845339200,2021-09-21 20:59:02+00:00,2021-09-21 20:59:02+00:00,1,"<Function transfer(address,uint256)>"
4,5,16270000,16270000,16270000,16270000,2021-08-23 05:47:11+00:00,2021-08-23 05:47:11+00:00,1,"<Function transfer(address,uint256)>"
6,7,5000000000,5000000000,5000000000,5000000000,2021-08-30 11:39:11+00:00,2021-08-30 11:39:11+00:00,1,"<Function transfer(address,uint256)>"
8,9,5454252141,5454252141,5454252141,5454252141,2021-09-29 11:59:13+00:00,2021-09-29 11:59:13+00:00,1,"<Function transfer(address,uint256)>"
10,11,41530501762,41530501762,41530501762,41530501762,2021-10-05 15:31:05+00:00,2021-10-05 15:31:05+00:00,1,"<Function transfer(address,uint256)>"
12,13,1043000000,1043000000,1043000000,1043000000,2021-08-19 08:36:05+00:00,2021-08-19 08:36:05+00:00,1,"<Function transfer(address,uint256)>"
14,15,211400000,211400000,211400000,211400000,2021-08-19 10:40:02+00:00,2021-08-19 10:40:02+00:00,1,"<Function transfer(address,uint256)>"
16,17,132160000,132160000,132160000,132160000,2021-09-29 08:33:37+00:00,2021-09-29 08:33:37+00:00,1,"<Function transfer(address,uint256)>"
18,19,74060000,74060000,74060000,74060000,2021-10-09 03:09:10+00:00,2021-10-09 03:09:10+00:00,1,"<Function transfer(address,uint256)>"
20,21,256927100,256927100,256927100,256927100,2021-08-06 07:27:48+00:00,2021-08-06 07:27:48+00:00,1,"<Function transfer(address,uint256)>"
22,23,7031952138,7031952138,7031952138,7031952138,2021-08-30 08:09:06+00:00,2021-08-30 08:09:06+00:00,1,"<Function transfer(address,uint256)>"
24,25,410000000,410000000,410000000,410000000,2021-10-07 01:57:04+00:00,2021-10-07 01:57:04+00:00,1,"<Function transfer(address,uint256)>"
26,23,14466690000,14466690000,14466690000,14466690000,2021-09-10 12:00:45+00:00,2021-09-10 12:00:45+00:00,1,"<Function transfer(address,uint256)>"
27,28,21200000,21200000,21200000,21200000,2021-10-04 10:59:14+00:00,2021-10-04 10:59:14+00:00,1,"<Function transfer(address,uint256)>"
29,30,289143290,289143290,289143290,289143290,2021-09-19 18:33:51+00:00,2021-09-19 18:33:51+00:00,1,"<Function transfer(address,uint256)>"
31,32,622083981,622083981,622083981,622083981,2021-08-13 19:30:14+00:00,2021-08-13 19:30:14+00:00,1,"<Function transfer(address,uint256)>"
20,33,4776560000,4776560000,4776560000,4776560000,2021-08-31 23:18:43+00:00,2021-08-31 23:18:43+00:00,1,"<Function transfer(address,uint256)>"
34,35,27050500000,27050500000,27050500000,27050500000,2021-08-11 06:46:57+00:00,2021-08-11 06:46:57+00:00,1,"<Function transfer(address,uint256)>"
36,23,6000000000,6000000000,6000000000,6000000000,2021-09-15 04:00:44+00:00,2021-09-15 04:00:44+00:00,1,"<Function transfer(address,uint256)>"
37,38,478032750,478032750,478032750,478032750,2021-08-30 21:35:07+00:00,2021-08-30 21:35:07+00:00,1,"<Function transfer(address,uint256)>"
39,40,10112763114,10112763114,10112763114,10112763114,2021-09-23 18:55:11+00:00,2021-09-23 18:55:11+00:00,1,"<Function transfer(address,uint256)>"
