val_min,val_max,val_avg,val_sum,time_first,time_last,counter_trx,type_trx
168,169,1182884350000000000,1182884350000000000,1182884350000000000,1182884350000000000,2019-07-16 14:11:17+00:00,2019-07-16 14:11:17+00:00,1,"<Function transfer(address,uint256)>"
170,171,365108220000000000,365108220000000000,365108220000000000,365108220000000000,2019-07-16 09:21:06+00:00,2019-07-16 09:21:06+00:00,1,"<Function transfer(address,uint256)>"
172,173,580908410000000000,580908410000000000,580908410000000000,580908410000000000,2019-07-16 13:38:48+00:00,2019-07-16 13:38:48+00:00,1,"<Function transfer(address,uint256)>"
174,175,706379210000000000,706379210000000000,706379210000000000,706379210000000000,2019-07-16 06:36:15+00:00,2019-07-16 06:36:15+00:00,1,"<Function transfer(address,uint256)>"
176,177,379601900000000000,379601900000000000,379601900000000000,379601900000000000,2019-07-16 04:33:33+00:00,2019-07-16 04:33:33+00:00,1,"<Function transfer(address,uint256)>"
178,179,34275975170000000000,34275975170000000000,34275975170000000000,34275975170000000000,2019-07-16 11:20:01+00:00,2019-07-16 11:20:01+00:00,1,"<Function transfer(address,uint256)>"
180,181,26053412210000000000,26053412210000000000,26053412210000000000,26053412210000000000,2019-07-25 10:28:51+00:00,2019-07-25 10:28:51+00:00,1,"<Function transfer(address,uint256)>"
182,183,82923421550000000000,82923421550000000000,82923421550000000000,82923421550000000000,2019-07-25 17:23:23+00:00,2019-07-25 17:23:23+00:00,1,"<Function transfer(address,uint256)>"
184,185,191176412240000000000,191176412240000000000,191176412240000000000,191176412240000000000,2019-07-24 17:37:25+00:00,2019-07-24 17:37:25+00:00,1,"<Function transfer(address,uint256)>"
186,187,457459580000000000,457459580000000000,457459580000000000,457459580000000000,2019-07-24 11:05:55+00:00,2019-07-24 11:05:55+00:00,1,"<Function transfer(address,uint256)>"
188,189,3000000000000000000,3000000000000000000,3000000000000000000,3000000000000000000,2019-04-12 10:12:49+00:00,2019-04-12 10:12:49+00:00,1,"<Function transfer(address,uint256)>"
190,191,27808558550000000000,27808558550000000000,27808558550000000000,27808558550000000000,2019-06-04 18:42:43+00:00,2019-06-04 18:42:43+00:00,1,"<Function transfer(address,uint256)>"
192,193,9481284000000000000,9481284000000000000,9481284000000000000,9481284000000000000,2019-06-04 05:27:36+00:00,2019-06-04 05:27:36+00:00,1,"<Function transfer(address,uint256)>"
194,195,308087680000000000,308087680000000000,308087680000000000,308087680000000000,2019-08-03 04:49:05+00:00,2019-08-03 04:49:05+00:00,1,"<Function transfer(address,uint256)>"
